ID,Name,Subtitle,Average User Rating,User Rating Count,Price,Age Rating,Languages,Size,Primary Genre,genero_1,genero_2,genero_3,genero_4,Current Version Release Date
1236460361,Surch,,4,6,0,17+,EN,62992384,Games, Strategy, Entertainment, Racing,,8/11/2017
1146173958,Surround The Rat,,,,0,4+,"EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH",27851776,Games, Sports, Puzzle, Strategy,,4/02/2019
1377987064,Surrounded,An addictive strategy game,,,0,4+,EN,111397888,Games, Strategy, Entertainment, Board,,3/05/2018
1049822434,Surrounded  surround the criminal,,,,0,4+,EN,46484480,Games, Strategy,,,,4/01/2016
1390566374,SURV Raft Crafting Survival,Upgrade gun- go run  no rules,4.5,1603,0,9+,"EN, DE, RU",173011968,Games, Entertainment, Simulation, Strategy,,22/10/2018
1035663788,Survival Arena TD,Battle Towers,4.5,61875,0,9+,"EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH, TR",183353344,Games, Strategy, Action,,,19/06/2019
1365647361,Survival City  Zombie Defence,Build-Fight- Survive the Night,4,283,0,9+,"EN, FR, DE, IT, RU, ES, TR",208632832,Games, Action, Strategy,,,23/07/2019
1347791933,Survival Grounds,Grand Battle,,,0,12+,"EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH",200419328,Games, Entertainment, Action, Strategy,,31/12/2018
1445824856,Survival Heroes Gamota,,,,0,12+,"AR, EN, FR, DE, ID, PT, RU, ZH, ES, TH, ZH, TR, VI",696578048,Games, Entertainment, Strategy, Action,,31/07/2019
1447846608,Survival on EarthFPS 3D 2019,,,,0,17+,EN,202727424,Games, Action, Strategy,,,27/04/2019
1451059365,Survival on EarthFPS 3D PRO,Without ads with best features,,,0,17+,EN,202645504,Games, Action, Strategy,,,25/04/2019
1448801743,Survival Shooting Block World,Survival Shooting Block World,,,0,17+,EN,215008256,Games, Entertainment, Strategy, Action,,8/04/2019
1248911133,Survival Wildest Island Escape,,,,0,12+,EN,520444928,Games, Strategy, Entertainment, Simulation,,22/07/2017
1441515328,Survival Wasteland Zombie,Post Apocalypse Survival Games,4.5,20892,0,12+,EN,836159488,Games, Strategy, Simulation,,,24/07/2019
1448962840,Survivals CampaignsBorder War,Survivals CampaignsBorder War,,,0,17+,EN,177813504,Games, Strategy, Action, Entertainment,,9/04/2019
1448962840,Survivals CampaignsBorder War,Survivals CampaignsBorder War,,,0,17+,EN,177813504,Games, Strategy, Action, Entertainment,,9/04/2019
1309417491,Survivor Royale,50 km Battle Royale,4.5,3795,0,17+,EN,1267159040,Games, Action, Strategy,,,19/04/2019
1438089337,Sushi Bar Idle,Japanese sushi restaurant idle,5,123606,0,4+,EN,257325056,Games, Simulation, Entertainment, Strategy,,1/07/2019
1205365765,Sushi Chef Pixel Cooking Simulator,,3.5,14,0,4+,EN,84196352,Games, Strategy,,,,17/02/2017
1352862736,Sushi Diner Tycoon,Sushi Tycoon  Idle Game,,,0,17+,EN,306324480,Games, Strategy, Simulation, Social Networking,,27/03/2018
1216688447,Sushi Evolution Food Clicker,,4.5,51,0,4+,EN,144387072,Games, Entertainment, Strategy, Family,,29/03/2017
1117351386,Sushi Go Round  Simulation Game,,1.5,9,0.99,4+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",40378368,Games, Role Playing, Strategy, Entertainment,,31/05/2016
1253273703,Sushi Link,Match sushi in landscape mode,,,0,4+,"CS, DA, NL, EN, FR, DE, HE, IT, JA, KO, NB, PL, PT, RU, ZH, ES, SV, ZH, TR",44256256,Games, Strategy, Puzzle,,,3/07/2017
1435829677,Sushi Ninja Fighter Fruit,Super Ninja Fighter Ever,,,0,4+,"CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",41589760,Games, Entertainment, Action, Strategy,,13/09/2018
1198977552,Sushi Restaurant Business  The Money Clicker Game,,,,0,4+,"EN, FR, DE, ID, IT, JA, KO, MS, PT, RU, ZH, ES, TH, TR, VI",203740160,Games, Casino, Strategy, Entertainment,,8/02/2017
1247933412,Sushi Three,Tasty sushi based puzzle game,,,0,4+,EN,67263488,Games, Strategy, Puzzle, Entertainment,,18/12/2017
1071646549,Suspicious garden scene,,,,0,9+,"CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",35409920,Games, Simulation, Strategy,,,20/02/2019
1436075375,SWAY,Play pong against AI,,,0,4+,EN,10732544,Games, Strategy, Casual, Entertainment,,12/07/2019
1069162618,Swap Sword,,4.5,186,2.99,9+,EN,84971520,Games, Strategy, Puzzle,,,20/12/2016
1144911296,Swap the Dragon Blocks,,,,0,4+,EN,35291136,Games, Puzzle, Strategy,,,9/09/2016
1299937322,Swap this,,,,0,4+,"EN, DE",1325573120,Games, Puzzle, Strategy, Entertainment,,18/04/2018
1114290805,Swap to Match  Free Match 3 Games For Kids,,,,0,4+,EN,48960512,Games, Puzzle, Strategy, Entertainment,,2/11/2016
1222414199,Swap3  Nextlevel Puzzle Game,Minimalistic Match 3 Puzzle,,,0,4+,EN,32886784,Games, Puzzle, Strategy, Entertainment,,23/04/2019
1291632104,Swarm  Unique Puzzles,Solve a new kind of puzzle,,,0,4+,EN,128318464,Games, Puzzle, Strategy,,,28/03/2018
1242219691,Swat AlPha Gun Shoot,,,,0,17+,DE,33955840,Games, Entertainment, Simulation, Strategy,,30/05/2017
1264608646,SWAT and Zombies S2,Defense&Battle,4.5,143,0,9+,"AR, HY, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, FA, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",146307072,Games, Strategy, Casual,,,21/06/2018
1131630832,Swat and Zombies War X Defense,,,,0,12+,EN,16850944,Games, Strategy, Entertainment, Casual,,7/07/2016
1142162543,SWAT Defense  War Zombies 2,,,,0,4+,EN,16175104,Games, Strategy, Entertainment, Action,,6/09/2016
1351624649,SWAT Fly Car Shooting 3D,SWAT Fly Car Shooting 3D,,,0,17+,EN,289361920,Games, Casino, Strategy, Entertainment,,22/02/2018
1139064575,Swat Team Elite Recruit  Master of Gun,,,,0.99,12+,EN,107852800,Games, Entertainment, Strategy, Action,,25/10/2016
1352897650,SWAT Terror Final Battle,SWAT Terror Final Battle,,,0,17+,EN,224866304,Games, Strategy, Action, Entertainment,,27/02/2018
1193898893,SWAT vs Zombies Zombie Killer,,,,0,4+,EN,711063552,Games, Casual, Strategy,,,19/01/2017
1218003438,Sweeper Game,,,,0,4+,EN,22025216,Games, Strategy, Casual, Entertainment,,28/03/2017
1139476128,Sweet Bakery  3 match Cookie Mania puzzle splash game,,,,0,4+,EN,163280896,Games, Puzzle, Entertainment, Strategy,,2/09/2016
1320568540,Sweet Breaker,,,,0,4+,EN,50436096,Games, Puzzle, Strategy,,,21/12/2017
1281315313,Sweet Candy Blocks,Sweet candy puzzle game,,,0,4+,EN,24878080,Games, Puzzle, Strategy,,,17/11/2017
1193290773,Sweet Chocolate Crack  Kids Game,,,,0,4+,EN,5255168,Games, Puzzle, Strategy, Entertainment,,15/01/2017
1118697398,Sweet Clash,,,,0,4+,"CS, DA, NL, EN, FI, FR, DE, EL, HE, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, ES, SV, TH, ZH, TR, VI",60504064,Games, Entertainment, Puzzle, Strategy,,12/10/2017
1070264927,Sweet Cookie Candy  3 match blast puzzle game,,4.5,30,0,4+,EN,103197696,Games, Entertainment, Trivia, Strategy,,27/01/2016
1140968172,Sweet Crush Mania  3 match puzzle Yummy Cookie Blast,,,,0,4+,"DA, EN, FR, JA, ZH, ES, ZH",93001728,Games, Strategy, Entertainment, Simulation,,4/09/2016
1137548425,Sweet Jelly Candy Mania  Candy Match 3 Edition,,,,0,4+,EN,22274048,Games, Strategy, Trivia, Entertainment,,28/07/2016
1091880305,Sweet Jelly Secret Garden,,4,5,0,4+,EN,164535296,Games, Strategy, Puzzle, Entertainment,,14/04/2016
1470975859,Sweet Planet,,,,0.99,4+,EN,46353408,Games, Strategy, Entertainment, Casual,,2/08/2019
1131681158,Sweet Pop Smash,,,,0,4+,EN,82000896,Games, Entertainment, Strategy, Puzzle,,28/10/2016
1128172173,Sweet Smash  Merry Christmas,,4.5,395,0,4+,"CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, IT, JA, KO, NB, PL, PT, RO, RU, ZH, SK, ES, SV, ZH, TR",75288576,Games, Strategy, Puzzle,,,17/12/2018
1428283711,Sweet Smasher,Smash Them All,,,0,4+,EN,24520704,Games, Casual, Strategy,,,19/08/2018
1286456376,Sweet Storm,Classic Candy Swap Game,,,0,4+,EN,48744448,Games, Puzzle, Strategy,,,19/09/2017
1147578050,Sweet'n Tasty Crush,,,,0,4+,EN,182817792,Games, Strategy, Entertainment, Puzzle,,3/11/2016
1084140123,SweetPang  3Match,,,,0,4+,EN,96952320,Games, Puzzle, Strategy,,,13/06/2016
1315545313,Sweets House,A Town of Candies& Dream Food,,,0,4+,"EN, ZH",35381248,Games, Strategy, Entertainment, Puzzle,,6/12/2017
1438239445,Sweets Skyscraper,,,,0,9+,EN,32848896,Games, Action, Strategy,,,24/03/2019
1392997452,Swift Sudoku,Classic 9x9 sudoku,,,0,4+,EN,43792384,Games, Strategy, Puzzle,,,7/07/2018
1204231646,Swim Out,A puzzle that makes a splash,4.5,242,2.99,4+,"AR, CA, ZH, HR, CS, DA, NL, EN, FI, FR, DE, EL, HE, HI, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",176402432,Games, Strategy, Puzzle, Entertainment,,31/07/2019
1149487374,Swimmer Suit Make a Girl Glorious,,,,0,4+,EN,6463488,Games, Strategy, Adventure, Entertainment,,24/09/2016
1392243793,Swimming Pool Summer Fun,,2.5,22,0,4+,EN,161572864,Games, Entertainment, Strategy, Simulation,,29/07/2018
1450915635,Swing Missile,,,,0,4+,EN,601037824,Games, Strategy, Simulation,,,9/04/2019
1444505952,Swing Star  Cut the rope,Light it up dunk hit swingstar,,,0,4+,EN,228514816,Games, Sports, Strategy, Casual,,23/03/2019
1294210397,Swipe and Unroll the ball,Move tiles wood slide puzzles,5,5,0,4+,EN,69325824,Games, Puzzle, Strategy, Entertainment,,9/10/2017
1375555941,Swipe Down,,,,0,12+,EN,74267648,Games, Casual, Strategy,,,11/07/2019
1405825188,Swipe Genius  brain game,drag the ball clear all shapes,,,0,4+,EN,57822208,Games, Puzzle, Strategy, Entertainment,,2/08/2018
1163668965,Swipe it Faster,,,,0,4+,EN,13873152,Games, Strategy,,,,20/10/2016
1246089633,Swipe The Color Boxes  Kids Game,,,,0,4+,EN,5365760,Games, Puzzle, Entertainment, Strategy,,10/06/2017
1266645348,Swipe The Stone And Match It,,,,0,4+,EN,5521408,Games, Strategy, Entertainment, Puzzle,,13/08/2017
1456472201,Swipebet,Predict ingame sports action,,,0,4+,EN,26501120,Games, Sports, Strategy, Sports,,31/03/2019
1238872542,Swipeio,,4,25,0,4+,EN,106049536,Games, Casual, Strategy, Entertainment,,29/05/2017
1441754745,Swiping BallZ,,,,0,4+,EN,18939904,Games, Trivia, Strategy, Entertainment,,21/11/2018
1441754745,Swiping BallZ,,,,0,4+,EN,18939904,Games, Trivia, Strategy, Entertainment,,21/11/2018
1263353541,SWIPR,,,,0.99,4+,EN,413245440,Games, Strategy, Entertainment, Puzzle,,29/10/2018
1462869167,Swiss Poker,,,,0,17+,EN,254109696,Games, Card, Strategy,,,25/07/2019
1081651606,Switch Colors,,,,0,4+,EN,63036416,Games, Puzzle, Entertainment, Strategy,,20/06/2016
1367149279,Switch Curling,competitive curling game,,,0,4+,"EN, FR, DE, ID, JA, KO, ZH, ES, ZH",175120384,Games, Sports, Strategy, Sports,,6/06/2018
1195135437,Switch Path,,,,0,4+,EN,100430848,Games, Strategy, Entertainment, Casual,,9/03/2017
1442463438,Switch Smash Color,,,,0,4+,EN,75566080,Games, Strategy, Puzzle,,,16/11/2018
1245433280,Switch Square,Use Gravity to Dodge Spikes,,,0,4+,EN,21113856,Games, Casual, Strategy, Entertainment,,9/06/2017
1209139649,Switcher TCS,,,,0,4+,EN,39083008,Games, Board, Strategy,,,23/09/2017
1157425265,Switchy Boxes,,,,0,4+,EN,50470912,Games, Strategy,,,,24/09/2016
1376501016,SYMMETRY Space Survival,,2.5,8,0,12+,"ZH, CS, EN, FR, DE, HU, IT, JA, KO, PL, PT, RU, ES",149198848,Games, Strategy, Simulation,,,14/03/2019
1100250954,Sync Pop,,,,0.99,4+,EN,44316672,Games, Strategy, Action,,,25/10/2016
1326696973,Syndicate 5 Brand New Colossus,,4,22,0,17+,EN,150146048,Games, Strategy,,,,19/03/2018
1255423391,Syndicate Heroes TD,,4,86,0,9+,EN,138593280,Games, Card, Strategy,,,25/05/2018
1179253455,Syndicate Tower Defense,,4.5,557,0,12+,EN,164403200,Games, Card, Strategy,,,10/08/2018
1469332685,Synonyms Words Game,,,,0,4+,EN,2338816,Games, Strategy,,,,21/06/2019
1188629750,Synthia Dog Clash  Fighting Game,,,,0,9+,EN,12549120,Games, Strategy, Casual,,,6/01/2017
1149692858,System Lords,,3.5,6,0,17+,EN,198765568,Games, Strategy, Role Playing,,,30/01/2019
1409876036,SZombie Valencia,,,,0.99,12+,EN,282395648,Games, Action, Strategy,,,1/03/2019
1291626480,Tab & Color,,,,0,4+,EN,51360768,Games, Strategy, Casual,,,5/10/2017
1386282933,Table Futbol,,4.5,16,0,4+,EN,105811968,Games, Lifestyle, Sports, Strategy,,26/07/2018
1367411382,Tabletennismanager,Strategy Sports Game,,,0,4+,EN,6486016,Games, Sports, Strategy, Sports,,4/04/2018
1232104062,Tabletop Soccer Lite,,,,0,4+,EN,224684032,Games, Strategy, Sports, Sports,,4/05/2017
1458377273,Taboo Words(TDL),The Best Party Game ,,,0,4+,"EN, JA",104629248,Games, Board, Travel, Strategy,,20/04/2019
1463274472,TABS io,This game is absolutely fun,4,7,0,4+,EN,123085824,Games, Social Networking, Strategy, Action,,13/05/2019
1411337310,Taco Bob,,,,0,4+,EN,70416384,Games, Entertainment, Puzzle, Strategy,,15/05/2019
1226977049,Taco Evolution Food Clicker,,5,71,0,4+,EN,168041472,Games, Strategy, Family, Entertainment,,26/04/2017
1457317948,TacoDogs,,4,16,0,4+,EN,78278656,Games, Strategy, Simulation, Entertainment,,17/05/2019
1281846845,Tactical Assault Commander,RTS Combat Simulation,4.5,8,0,12+,EN,1171739648,Games, Action, Strategy,,,22/01/2019
1214946019,Tactical Battle Simulator,,4.5,593,0,9+,EN,167627776,Games, Strategy, Simulation,,,27/05/2018
1082164599,Tactical Checkers,Exciting Tactics and Strategy,,,0.99,4+,EN,54547456,Games, Strategy, Education, Board,,2/12/2017
1382142713,Tactical Heroes 2 Platoons,Wage wars against your enemies,4.5,315,0,12+,"AR, ZH, EN, FR, DE, IT, JA, PT, RU, TR",211406848,Games, Simulation, Strategy,,,17/12/2018
1317806469,Tactical Mind,,,,2.99,4+,EN,249035776,Games, Board, Strategy,,,24/04/2018
1260138998,Tactical Monsters Rumble Arena,Turn Based Strategy- SRPG-TRPG,4.5,1144,0,9+,"AR, CS, NL, EN, FR, DE, EL, HI, ID, IT, JA, KO, MS, NB, PL, PT, RU, ZH, SK, ES, TH, ZH, TR, UK",235303936,Games, Strategy, Puzzle, Entertainment,,3/08/2019
1363946636,Tactics  Board Game,Othello Classical,,,0,4+,EN,43292672,Games, Board, Strategy,,,1/06/2019
978679716,Tactigol  Deportes Cuatro,Russia 2018 Edition,,,0,4+,"EN, ES",19411968,Games, Sports, Strategy, Entertainment,,25/07/2018
1153449373,Tactigon,,,,0,4+,EN,13020160,Games, Board, Strategy,,,6/11/2017
1281566226,Taifho,,,,0,4+,,44814336,Games, Board, Strategy,,,11/06/2019
1456694531,Takeout Enemy Survival Shoot,Takeout Enemy Survival Shoot,,,0,17+,EN,106571776,Games, Entertainment, Action, Strategy,,17/06/2019
1119240400,Takeover Trail,,4,13,0,12+,EN,406896640,Games, Strategy, Action,,,9/05/2017
1435323732,TakersDev,,,,0,4+,EN,81980416,Games, Strategy,,,,9/01/2019
1069733176,TakeTick,,,,0,4+,"AR, EN, FR, JA, PT, RU, ES, ZH",12981248,Games, Board, Strategy,,,16/10/2017
1281182815,TakTile,,,,0,4+,EN,14650368,Games, Strategy, Puzzle,,,22/09/2017
1101954680,Tale of The Dragon Army,,,,0,9+,EN,341850112,Games, Strategy,,,,2/06/2017
1355391282,Tales of Chessia,Exciting Chess RPG,,,1.99,9+,EN,153100288,Games, Adventure, Strategy,,,7/06/2019
1453066077,Tales of Chessia Lite,Exciting Chess RPG,,,0,9+,EN,90593280,Games, Strategy, Adventure,,,7/06/2019
1296758026,Tales of Inca Lost Land,,1.5,10,2.99,4+,EN,330446848,Games, Simulation, Strategy,,,14/03/2018
1088248852,Tales of Windspell,,3.5,16,0,4+,"EN, FR, DE, IT, RU, ES",82304000,Games, Simulation, Strategy,,,15/07/2016
1466860207,Tamago,Flip your way to the top,,,0,4+,EN,184370176,Games, Action, Food & Drink, Strategy,,16/07/2019
1370268236,Tangled Networks,Untangle connections and nodes,,,0,4+,EN,62104576,Games, Strategy, Puzzle,,,6/01/2019
1442932501,TangPong,,,,0,12+,EN,15860736,Games, Lifestyle, Strategy, Puzzle,,25/11/2018
1459003680,Tangram Kids  Puzzle Games,,,,0,4+,EN,66782208,Games, Strategy, Puzzle,,,8/04/2019
1359290132,Tangram Shape Puzzle Fun,,,,0,4+,EN,26002432,Games, Strategy, Puzzle, Education,,18/05/2018
1238527593,Tanik,,,,0.99,9+,EN,24574976,Games, Action, Strategy,,,11/12/2017
1124524805,Tank 1990 Supper Battle  Battle City 1990Classic tank,,,,0,4+,EN,73232384,Games, Strategy, Action,,,17/06/2016
1137883725,Tank Army  Fast Fingers Shmup,A new kind of shoot 'em up,,,1.99,12+,EN,670479360,Games, Entertainment, Strategy, Casual,,13/07/2018
1208055790,Tank Army A Soldier Hero Story,,,,0,4+,EN,130336768,Games, Racing, Entertainment, Strategy,,14/03/2017
1187805319,Tank Battle  Classic Game,,,,0,4+,EN,32958464,Games, Entertainment, Trivia, Strategy,,8/05/2017
1259706487,Tank Battle  War Commander,Idle heroes / Epic win,2.5,6,0,9+,EN,39007232,Games, Strategy, Entertainment, Board,,2/11/2018
1165457080,Tank Battle 1990,,,,0,4+,EN,75812864,Games, Strategy, Casual,,,17/10/2016
1381275422,Tank Battle Domination,Tank Battle Shooting,,,0,17+,EN,369031168,Games, Strategy, Action, Entertainment,,21/05/2018
1458091689,Tank Battle Endless Gunner,Accessible Tank Duel,,,1.99,9+,EN,5506048,Games, Casual, Entertainment, Strategy,,27/07/2019
1150313041,Tank Battle Hero  Modern Iron War Games on Mobile,,,,0,4+,"EN, ZH",259924992,Games, Casual, Strategy,,,15/09/2016
1136118538,Tank Battle Invasion,,,,0,4+,EN,108325888,Games, Entertainment, Strategy, Casual,,21/07/2016
1137155107,Tank Battle 1945,,3.5,48,2.99,12+,EN,390124544,Games, Entertainment, Simulation, Strategy,,23/03/2019
1137155107,Tank Battle 1945,,3.5,48,2.99,12+,EN,390124544,Games, Entertainment, Simulation, Strategy,,23/03/2019
1222289509,Tank Battle Defense WarFare,,,,0,4+,EN,76577792,Games, Strategy, Casual,,,7/04/2017
1217482521,Tank Blitz Battle City Classic,,,,0,4+,EN,72597504,Games, Entertainment, Casual, Strategy,,24/03/2017
1115556592,Tank Buster  Tank games tank wars,,,,0,9+,"AR, CA, HR, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",107640832,Games, Strategy, Entertainment, Action,,27/05/2016
1230425721,Tank Cannon Shooting  Warzone Simulator game,,,,0,4+,EN,54032384,Games, Entertainment, Simulation, Strategy,,29/04/2017
1424143668,Tank Combat Team Force,Epic Tank Simulation,4,15,0,12+,"EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH",593951744,Games, Action, Strategy, Entertainment,,21/11/2018
1317214109,Tank Command RPG Tanks Game,War Strategy- 3D Battle Game,4.5,53,0,17+,EN,291180544,Games, Role Playing, Strategy,,,17/07/2019
1062777631,Tank Commander  English,,3.5,80,0,17+,EN,145858560,Games, Strategy, Card,,,3/05/2016
1166443045,Tank Defense  Real Strategy,,,,0,17+,"DA, NL, EN, FI, FR, DE, EL, ID, IT, JA, KO, MS, NB, PT, RU, ZH, ES, SV, TH, ZH, TR",191496192,Games, Strategy, Action, Entertainment,,18/10/2016
1459864413,Tank Defense (Tower Defense),TD in the style of tanks 80x,,,0,4+,EN,74114048,Games, Strategy, Casual,,,23/05/2019
1466201059,Tank Fighter Shoot Tank,,,,0,4+,EN,127199232,Games, Entertainment, Action, Strategy,,23/06/2019
1473047032,Tank Firing  Tank War,Tank Firing  Tank War,,,0,4+,EN,33824768,Games, Action, Strategy, Entertainment,,31/07/2019
1173295753,Tank Hero Block Laser Wars,,4.5,42,0,12+,"ZH, DA, NL, EN, FI, FR, DE, EL, IT, JA, KO, MS, NB, PT, RU, ZH, ES, SV, TH, ZH, TR",283832320,Games, Entertainment, Strategy, Action,,7/11/2016
1147473463,Tank Hero Classic,,,,0,4+,"EN, VI",48250880,Games, Strategy, Role Playing,,,11/09/2016
1206681158,Tank Line Around IO,,,,0,4+,"ZH, DA, NL, EN, FI, FR, DE, EL, IT, JA, KO, MS, NB, PT, RU, ZH, ES, SV, TH, ZH, TR",35475456,Games, Entertainment, Puzzle, Strategy,,17/02/2017
1167827195,Tank Marshal Battle King,,4,24,0,12+,EN,81088512,Games, Strategy, Role Playing,,,13/04/2017
1439409488,Tank Merger  Idle Hero,Manage tanks and race,4.5,26,0,4+,EN,125079552,Games, Strategy, Entertainment, Simulation,,29/05/2019
1464887142,Tank Offensive,,,,0.99,4+,EN,3221504,Games, Strategy, Entertainment, Board,,11/06/2019
1250704238,Tank Raid Online,PvP fast pace tank shooter,5,76,0,4+,EN,128904192,Games, Strategy, Action,,,21/02/2019
1254545005,Tank Sherman Fury,,,,0,4+,EN,49823744,Games, Strategy, Action,,,2/07/2017
1241256260,Tank Shoot IS war 2017,,,,0,12+,"DA, NL, EN, FI, FR, DE, EL, ID, IT, JA, KO, MS, NB, PT, RU, ZH, ES, SV, TH, ZH, TR",191414272,Games, Strategy, Entertainment, Action,,27/05/2017
1183633570,Tank Shoot Target Invasion,,,,0,12+,"ZH, DA, NL, EN, FI, FR, DE, EL, IT, JA, KO, MS, NB, PT, RU, ZH, ES, SV, TH, ZH, TR",122355712,Games, Strategy, Entertainment, Action,,9/12/2016
1144688579,Tank Sniper Strike Invasion,,,,0,4+,EN,111006720,Games, Entertainment, Casual, Strategy,,9/09/2016
963129055,Tank War  Scorched World,,,,0,9+,EN,133863424,Games, Casual, Strategy, Entertainment,,28/02/2017
1304877777,Tank War  Super Battle,,,,0,4+,EN,19937280,Games, Strategy, Casual,,,1/11/2017
1273775956,Tank War Defender 3,Simulation Tank,,,0.99,12+,EN,24495104,Games, Strategy, Action,,,25/09/2018
1154014028,Tank Warfare Battlefront,,,,0,12+,"EN, ZH",154203136,Games, Travel, Casual, Strategy,,18/09/2016
1112405226,Tank wars  Tank games for battle tank,,,,0,12+,"AR, CA, HR, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",141203456,Games, Strategy, Entertainment, Action,,14/05/2016
1223300415,Tank Wars Battle  Tank Hero Lite,,,,0,4+,EN,139663360,Games, Action, Strategy,,,7/04/2017
1239863902,Tank Wars Combat,,,,0,4+,EN,82583552,Games, Strategy, Action, Entertainment,,26/05/2017
1106734325,Tank World War HD  Laser Battle  A Classic Attack Defense Shooting Game,,,,0,12+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",32030720,Games, Entertainment, Action, Strategy,,29/04/2016
1179283115,Tankage Hero Human vs AI Tank,,,,0,9+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",27598848,Games, Role Playing, Strategy,,,28/11/2016
1446988736,TANKATAP tank battles,1 or 2 players tank battles,,,0,9+,EN,19981312,Games, Casual, Strategy,,,23/12/2018
1464910809,TankHit  2 Player Tank Wars,Best 2 Player  3D Tank Battle,,,0,4+,EN,98866176,Games, Casual, Strategy, Entertainment,,24/05/2019
1116164772,Tankio  Battle Arena,,4,4739,0,4+,EN,53370880,Games, Entertainment, Action, Strategy,,25/05/2017
1040216653,Tanks a Ton Skill Based War Strategy,,,,0,4+,EN,24059904,Games, Action, Strategy,,,7/01/2016
1097889300,Tanks and Turrets 3,,5,10,0,12+,EN,122109952,Games, Strategy,,,,16/04/2016
1268575037,Tanks Battle Simulator Full,,,,179.99,17+,EN,122248192,Games, Strategy, Simulation,,,12/08/2017
1446888734,Tanks Blast,Team Up and Jump into Battle,,,0,4+,EN,41994240,Games, Strategy, Casual, Shopping,,20/12/2018
1236623095,Tanks Cargo Train Driving Sim,,,,0,4+,EN,111726592,Games, Simulation, Entertainment, Strategy,,24/05/2017
1192713772,Tanks of Battle World war 2,,4.5,59,0,12+,EN,268463104,Games, Action, Strategy,,,28/01/2017
1403763343,Tanks VS Tank,Fight Against an Army of Tanks,,,0,12+,EN,83279872,Games, Strategy, Action,,,6/08/2018
1166984101,Tanks Wars,,,,0,4+,EN,225298432,Games, Strategy, Action,,,8/12/2016
1283518982,TANKY TANKS,Explode EVERYTHING,4.5,11,0,4+,EN,158310400,Games, Strategy, Action, Entertainment,,23/09/2017
1302116421,Tap & Conquer,,,,0,4+,EN,306891776,Games, Strategy,,,,17/11/2017
1099739425,Tap And Fly,,,,0,4+,EN,43857920,Games, Strategy, Casual,,,20/07/2018
1450899797,Tap Block Tap,Relax with color block,,,0,4+,EN,70937600,Games, Strategy, Trivia,,,10/02/2019
1231463098,Tap Boss  Rpg Clicker,,,,0,12+,"EN, FR, DE, KO, RU, ZH, ES, ZH",83719168,Games, Strategy, Role Playing, Entertainment,,13/05/2017
1396458022,Tap Cafe  Idle Manager,Build your own cafe empire,3.5,6,0,4+,EN,142823424,Games, Simulation, Strategy,,,8/03/2019
1439563735,Tap Captain Star,Space Adventure Clicker,4.5,91,0,4+,"EN, JA, KO, PT, RU, ZH, ES, ZH, TR",80312320,Games, Adventure, Strategy, Entertainment,,8/06/2019
1182911379,Tap dash,,,,0,4+,EN,63203328,Games, Strategy, Casual,,,21/04/2017
1237594311,Tap Defenders,Clicker + Incremental + RPG,4,127,0,4+,"EN, FR, DE, JA, KO, PT, ZH, ES, TH, ZH",213453824,Games, Strategy, Entertainment, Role Playing,,18/06/2019
1350432166,Tap Dunk  Basketball,Exciting hoops challenge,,,0,4+,EN,126414848,Games, Strategy,,,,13/09/2018
1269397062,Tap Em All,,,,0,4+,EN,24271872,Games, Lifestyle, Strategy, Family,,11/08/2017
1375542874,Tap Fast,Tap as fast as you can,,,0,4+,EN,21231616,Games, Strategy, Casual,,,26/02/2019
1349627380,Tap Flip Win,Tap to Flip- and Flip to Win,,,0,4+,EN,10724352,Games, Strategy, Casual,,,20/02/2018
1205549963,Tap Forward,Tap your way into the future,3.5,44,0,4+,EN,562442240,Games, Simulation, Strategy, Entertainment,,12/07/2017
